stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
1470,1470, Jeep Road at The Esplande (near 3),JeepRd at TheEsplanade,-40.94285124,174.9744224,9,,0,,Pacific/Auckland
3452,3452, Mark Avenue at Buccaneer Place (near 134),MarkAv at Buccaneer,-41.207328,174.82091,3,,0,,Pacific/Auckland
1249,1249, Kapiti Road at Tudor Court,KapitiRd at TudorCt,-40.89556388,174.9847672,9,,0,,Pacific/Auckland
1905,1905, SH53 at No 1 Line,SH53 at No1Line,-41.15025294,175.3681529,12,,0,,Pacific/Auckland
9902,9902, Wainuiomata Road at Rimu Street (near 126),WainuiomataRd at 126,-41.25700589,174.9332482,5,,0,,Pacific/Auckland
1176,1176, Mazengarb Road at The Avenue,Mazengarb at TheAvenue,-40.88564362,175.0010871,9,,0,,Pacific/Auckland
8908,8908, Main Road at Short Street (near 64),MainRd at Short,-41.26688493,174.9509688,5,,0,,Pacific/Auckland
9957,9957, Meremere Street (near 38),MeremereSt at 38,-41.24795507,174.9358455,5,,0,,Pacific/Auckland
2814,2814, Whitireia Polytechnic - Titahi Bay Road (oppos,Whitireia Polytech,-41.12411127,174.8370119,5,,0,,Pacific/Auckland
7336,7336, Queens Drive at Sutherland Road (near 252),QueensDrv at 252,-41.3326276,174.7908898,3,,0,,Pacific/Auckland
8273,8273, Waddington Drive at Burke Grove (near 64),WaddingtonDr at 64,-41.20581952,174.9454559,5,,0,,Pacific/Auckland
1862,1862, Wairarapa Hospital,Wairarapa Hosp,-40.94682132,175.6741782,14,,0,,Pacific/Auckland
KELB,KELB, Kelburn - Cable Car Station,Kelburn-CableC,-41.28536474,174.7676499,1/2,,0,,Pacific/Auckland
9145,9145, Waiwhetu Road at Rodney Street (near 40),WaiwhetuRd at 40,-41.22273227,174.9144628,4,,0,,Pacific/Auckland
2118,2118, Warspite Avenue (near 115),WarspiteAve at 115,-41.13601861,174.8745284,6,,0,,Pacific/Auckland
2136,2136, Ascot Park - Conclusion Street (near 141),Ascot Park,-41.11901826,174.8687853,6,,0,,Pacific/Auckland
1738,1738, Rangiuru Road at Riverbank Road,Rangiuru at Riverbank,-40.75426892,175.1243604,13,,0,,Pacific/Auckland
1943,1943, High Street Masterton (near 97),HighSt Masterton,-40.96065259,175.637728,14,,0,,Pacific/Auckland
1848,1848, Makoura College,Makoura College,-40.96116389,175.666383,14,,0,,Pacific/Auckland
2779,2779, Aotea Drive at Nelson Avenue,AoteaDr at Nelson,-41.12789609,174.8644097,6,,0,,Pacific/Auckland
6293,6293, Tannadyce Street (near 20),TannadyceSt at 20,-41.33040294,174.8235705,3,,0,,Pacific/Auckland
9100,9100, Oxford Terrace at Epuni Street (near 77),OxfordTce at Epuni,-41.20964537,174.9268434,4,,0,,Pacific/Auckland
2808,2808, Takapuwahia Drive at Rangituhi Cres (near 22),TakapuwhaiaDr at 22,-41.12611471,174.8294563,5,,0,,Pacific/Auckland
4345,4345, Victory Avenue at Tobruk Street (near 14),VictoryAve at Tobruk,-41.28142318,174.7289501,3,,0,,Pacific/Auckland
4451,4451, Ngaio School - Colway Street,Ngaio School,-41.24783517,174.7756826,3,,0,,Pacific/Auckland
3466,3466, Newlands College - Bracken Road,Newlands College,-41.2188169,174.8227332,3,,0,,Pacific/Auckland
2712,2712, Discovery Drive at Spinnaker Drive (near 7),Discovery at Spinnaker,-41.11163913,174.889198,6,,0,,Pacific/Auckland
9147,9147, Waiwhetu - Wainui Rd (near 61),WainuiRd at 61,-41.22853846,174.9173763,4,,0,,Pacific/Auckland
5125,5125, Wadestown Road at Lytton Street (near 163),WadestownRd at Lytton,-41.26171527,174.7692546,2,,0,,Pacific/Auckland
4504,4504, Humphries and Main Street,Humphries-MainSt,-41.08679386,175.4528467,12,,0,,Pacific/Auckland
3906,3906, Middleton Road at Richmond Hill Road,Middleton at Richmond,-41.19226393,174.8272429,4,,0,,Pacific/Auckland
7029,7029, Cobham Drive at Airport Runway,CobhamDr at Airport,-41.31726129,174.8058808,3,,0,,Pacific/Auckland
6028,6028, Rongotai Road at Troy Street (near 141),RongotaiRd at Troy,-41.31886671,174.8011461,3,,0,,Pacific/Auckland
7751,7751, McColl Street (near 46),McCollSt at 46,-41.31630391,174.7689383,2,,0,,Pacific/Auckland
8260,8260, Naenae Road at Vogel Street (near 154),NaenaeRd at Vogel,-41.20226008,174.9482127,5,,0,,Pacific/Auckland
6094,6094, Taiaroa Street at Tukanae Street (near 27),TaiaroaSt at Tukanae,-41.33419252,174.8174621,3,,0,,Pacific/Auckland
5469,5469, Burma Road at Fraser Avenue,BurmaRd at Fraser,-41.23676735,174.7981739,3,,0,,Pacific/Auckland
4448,4448, Kenya Street at Crofton Road,KenyaSt at Crofton,-41.25174163,174.7735207,3,,0,,Pacific/Auckland
8856,8856, Muritai Road at Nikau Street (near 416),MuritaiRd at 322,-41.30382974,174.890675,6,,0,,Pacific/Auckland
7292,7292, Tannadyce Street (near 27),TannadyceSt at 27,-41.32972388,174.8244572,3,,0,,Pacific/Auckland
5328,5328, St Teresa's - Karori Road (near 291),KaroriRd at StTeresas,-41.28556869,174.7347914,3,,0,,Pacific/Auckland
2777,2777, Aotea Drive at Te Puia Drive (Opposite),AoteaDr at TePuia,-41.12480605,174.866109,6,,0,,Pacific/Auckland
1204,1204, Te Roto Drive at Kapiti Road,TeRotoDr at KapitiRd,-40.9058698,174.9982539,9,,0,,Pacific/Auckland
9275,9275, Waddington Drive at Seddon Street (near 111),WaddingtonDr at 111,-41.20696891,174.9520498,5,,0,,Pacific/Auckland
4469,4469, Burma Road at John Sims Drive,BurmaRd at JohnSims,-41.23622901,174.7980398,3,,0,,Pacific/Auckland
1250,1250, Golf Road at George Street (near 29),GolfRd at George,-40.88972419,174.9838805,9,,0,,Pacific/Auckland
6755,6755, Vogeltown Terminus - Farnham Street,Vogeltown Terminus,-41.31990528,174.7690357,2,,0,,Pacific/Auckland
1839,1839, Taratahi - SH2 at Wiltons Rd,SH2 at WiltonsRd,-40.98084328,175.5854059,13,,0,,Pacific/Auckland
3414,3414, Newlands College - Bracken Road (Opposite),Newlands College,-41.21917703,174.8227432,3,,0,,Pacific/Auckland
9098,9098, Fitzherbert Street at The Esplanade,FitzherbertSt at Esp,-41.22682831,174.8735413,4,,0,,Pacific/Auckland
2848,2848, Dimock Street (near 100),Dimock at 100,-41.10135125,174.845428,6,,0,,Pacific/Auckland
4453,4453, Colway Street at Bombay Street (near 62),ColwaySt at Bombay,-41.25011528,174.7796829,3,,0,,Pacific/Auckland
4447,4447, Kenya Street (near 37),KenyaSt at 37,-41.25438204,174.7716825,3,,0,,Pacific/Auckland
1907,1907, SH53 at Boundary Road,SH53 at BoundaryRd,-41.12452133,175.3358999,11,,0,,Pacific/Auckland
9572,9572, Fergusson Rest Home (near 657),Fergusson Rest Home,-41.12696656,175.0515261,7,,0,,Pacific/Auckland
2321,2321, Hampshire Street at Bedford Street,HampshireSt at Bedford,-41.14390814,174.8635524,5,,0,,Pacific/Auckland
9998,9998, Matiu/Somes Island Wharf,Matui/Somes Island,-41.25430541,174.8662435,4,,0,,Pacific/Auckland
1962,1962, York Street at Plunket Street,YorkSt at PlunketSt,-40.95694372,175.6344912,14,,0,,Pacific/Auckland
2801,2801, Elsdon Park - Titahi Bay Road,Elsdon Park,-41.12889349,174.8359664,5,,0,,Pacific/Auckland
8047,8047, Hutt Road (near 408),HuttRd at 408,-41.21676153,174.883274,4,,0,,Pacific/Auckland
2502,2502, Tweed Road at Langwell Street (near 78),TweedRd at Langwell,-41.116986,174.861462,6,,0,,Pacific/Auckland
1822,1822, Greytown - Main Street (near 74),Greytown-MainSt at 74,-41.07919296,175.4616787,12,,0,,Pacific/Auckland
8530,8530, Miro Street at McHardie Street (near 41),MiroSt at 41,-41.13200145,175.0520404,7,,0,,Pacific/Auckland
4945,4945, Moana Road at Highbury Road (near 4),MoanaRd at Highbury,-41.29162075,174.7574036,2,,0,,Pacific/Auckland
3458,3458, Mark Avenue (near 40),MarkAv at 40,-41.21232928,174.8171855,3,,0,,Pacific/Auckland
9297,9297, Taita Station - Eastern Hutt Road,Taita Stn-D,-41.180867,174.9615273,5,,0,,Pacific/Auckland
9112,9112, Victoria Street at Weltec- Block F,VictoriaSt at Weltec,-41.21368294,174.8952331,4,,0,,Pacific/Auckland
7915,7915, Wallace Street at Howard Street (near 82),WallaceSt at Howard,-41.30468314,174.7750352,2,,0,,Pacific/Auckland
4396,4396, Karori Mall - Beauchamp St (Recreation Centre),Karori Mall-RecCntr,-41.28530028,174.7372434,3,,0,,Pacific/Auckland
6948,6948, Buckley Road at Houghton Bay Rd,BuckleyRd at 4,-41.33068112,174.7828303,3,,0,,Pacific/Auckland
2718,2718, Whitby Lakes (Lower Lake),Whitby Lakes-Lower,-41.11897089,174.8925051,6,,0,,Pacific/Auckland
9177,9177, Bell Road (Opposite 55),BellRd at 55,-41.22994049,174.9143152,4,,0,,Pacific/Auckland
9356,9356, Hill Road (near 77),HillRd at 77,-41.18677577,174.9209263,5,,0,,Pacific/Auckland
2720,2720, Discovery Drive near Whitby Village,Discovery Dr near Whitby Village,-41.11741296,174.8941278,6,,0,,Pacific/Auckland
7294,7294, Strathmore Community Hall - Strathmore Avenue,Strathmore Hall,-41.33077605,174.8219861,3,,0,,Pacific/Auckland
8142,8142, Guthrie Street at Trafalgar Street (near 6),GuthrieSt at Trafalgar,-41.21828714,174.916361,4,,0,,Pacific/Auckland
9253,9253, High Street at Biddle Crescent (near 1259),HighSt at Biddle,-41.17572126,174.9622082,5,,0,,Pacific/Auckland
8424,8424, Stafford Street (opp 5),StaffordSt at 5,-41.13953492,175.0335695,6,,0,,Pacific/Auckland
5419,5419, Khandallah Village - New World (Opposite),Khandallah Village,-41.24714471,174.7911785,3,,0,,Pacific/Auckland
WOBU1,WOBU1, Woburn Station - Platform 1,Woburn Stn 1,-41.22092182,174.9113347,4,,0,WOBU,
8090,8090, Petone Station - Korokoro Road,KorokoroRd at Station,-41.22048074,174.8706163,4,,0,,Pacific/Auckland
4429,4429, Homebush Road (near 59),Homebush at 59,-41.24761325,174.8073027,3,,0,,Pacific/Auckland
9905,9905, Wainuiomata Shopping Centre (Library stop),Wainuiomata Shops,-41.26202439,174.9454525,5,,0,,Pacific/Auckland
2900,2900, Te Pene Avenue at Piko Street (near 130),TePeneAve at Piko,-41.11643686,174.8380815,6,,0,,Pacific/Auckland
2785,2785, Frances Brown Avenue at Queen Charlotte Drive,FrancesBrownAve,-41.12685645,174.8562798,6,,0,,Pacific/Auckland
9153,9153, Randwick Road at Tirangi Road (near 27),RandwickRd at Tirangi,-41.23136705,174.9043345,4,,0,,Pacific/Auckland
8506,8506, California Park (near 139),California Park,-41.10588571,175.0868329,7,,0,,Pacific/Auckland
1856,1856, Worksop Road - Countdown,Worksop Road,-40.95270355,175.6583203,14,,0,,Pacific/Auckland
8289,8289, Naenae Station (bus stop),Naenae Station,-41.19850918,174.9463127,5,,0,,Pacific/Auckland
6012,6012, Kent Terrace at Pirie Street (near 43),KentTce at Pirie,-41.29689239,174.7824498,1,,0,,Pacific/Auckland
9418,9418, Pempsey Street at Heretaunga Sq (near 35),PempseySt at 35,-41.14589967,175.019944,6,,0,,Pacific/Auckland
1106,1106, Arawhata Road (near 75),ArawhataRd at 75,-40.90605258,175.0084697,9,,0,,Pacific/Auckland
7012,7012, Cambridge Terrace at Vivian Street (near 54),CambridgeTce at Vivian,-41.29676236,174.7821092,1,,0,,Pacific/Auckland
5513,5513, Manners Street at Cuba Street (Burger King),MannersSt at CubaSt,-41.29096552,174.7766131,1,,0,,Pacific/Auckland
9268,9268, Fairfield Shops - Waiwhetu Road (near 197),Fairfield Shops,-41.21180815,174.9321551,4/5,,0,,Pacific/Auckland
8054,8054, Dowse Drive (near 76),DowseDr at 76,-41.21249853,174.8795733,4,,0,,Pacific/Auckland
9999,9999, Days Bay Wharf,Days Bay Whrf,-41.28061856,174.9054078,6,,0,,Pacific/Auckland
9911,9911, Wainuiomata Bus Depot - Main Road (Opposite),WainuiomataBusDepot,-41.27574484,174.9543369,5,,0,,Pacific/Auckland
7157,7157, The Esplanade at Beach Street,TheEsplanade at Beach,-41.34635834,174.7694196,3,,0,,Pacific/Auckland
6124,6124, Berhampore Shops - Luxford St (Opposite BP),Berhampore Shops,-41.31989599,174.7754872,2,,0,,Pacific/Auckland
1594,1594, Parata Street at Our Lady of Fatima,ParataSt at 29,-40.87340898,175.0665783,10,,0,,Pacific/Auckland
4929,4929, Pembroke Road at Hereford Street,PembrokeRd at Hereford,-41.27149907,174.759729,2,,0,,Pacific/Auckland
1130,1130, Hadfield Place (near 4),HadfieldPl at 4,-40.8801194,174.9975976,9,,0,,Pacific/Auckland
5341,5341, Marshall Street at Tringham Street (near 1),MarshallSt at Tringham,-41.28603478,174.7277583,3,,0,,Pacific/Auckland
5332,5332, Karori - Karori Road (near 419),Karori Terminus,-41.2883212,174.7239003,3,,0,,Pacific/Auckland
4319,4319, Glenmore Street at Northland Road,GlenmoreSt at 190,-41.28703441,174.7569222,2,,0,,Pacific/Auckland
8689,8689, Fergusson Dr at Rimutaka Sports Bar (near 1242,FergussonDr at 1242,-41.11001209,175.0976818,7,,0,,Pacific/Auckland
4464,4464, Onslow Road at Mandalay Terrace (near 175),OnslowRd at Mandalay,-41.24861455,174.8008857,3,,0,,Pacific/Auckland
8123,8123, Hutt Hospital - High Street,Hutt Hospital,-41.20338328,174.9242744,4/5,,0,,Pacific/Auckland
2512,2512, Lauderdale Road (Opposite 14),LauderdaleRd at 14,-41.11048,174.870579,6,,0,,Pacific/Auckland
1572,1572, Te Moana Road at Windsor (near 347),TeMoanaRd at Windsor,-40.87826151,175.0470293,10,,0,,Pacific/Auckland
9501,9501, Totara Park Road at Fergusson Drive (near 15),TotaraPkRd at 15,-41.11858558,175.0818755,7,,0,,Pacific/Auckland
TREN,TREN, Trentham Station,Trentham Stn,-41.13792846,175.0382327,6/7,,0,,Pacific/Auckland
1833,1833, Carterton - High Street South (High St Dairy),HighStSth at Dairy,-41.03052516,175.5220504,13,,0,,Pacific/Auckland
8072,8072, Jubilee Park (Opposite),Jubilee Park,-41.20697582,174.8922963,4,,0,,Pacific/Auckland
5451,5451, Ngaio School - Colway Street (Opposite),Ngaio School,-41.24783149,174.7759212,3,,0,,Pacific/Auckland
8410,8410, Sunbrae Dr at Blue Mountains Rd,SunbraeDr at BlueMtns,-41.15248572,175.0141877,6,,0,,Pacific/Auckland
3214,3214, Burbank Crescent at Longmont Terrace,BurbankCres at 41,-41.20360926,174.8103846,3,,0,,Pacific/Auckland
7791,7791, Ohiro Road (Hail and Ride- near 264),OhiroRd at 264,-41.30919642,174.7625344,2,,0,,Pacific/Auckland
2867,2867, Whitireia Polytechnic - Wi Neera Drive,Whitireia Polytech,-41.1249016,174.837761,5,,0,,Pacific/Auckland
9336,9336, Kingsley Street (near 61),KingsleyRd at 61,-41.1562556,174.9890379,6,,0,,Pacific/Auckland
9978,9978, Wise Street at Pencarrow Crescent (near 124),WiseSt at Pencarrow,-41.24366427,174.9499197,5,,0,,Pacific/Auckland
5946,5946, Highbury Road at Disley Street (near 25),HighburyRd at Disley,-41.29255936,174.7549208,2,,0,,Pacific/Auckland
2730,2730, James Cook Drive at Sailmaker Close,JamesCook at Sailmaker,-41.11272115,174.9016113,6,,0,,Pacific/Auckland
9962,9962, Wellington Road at Devon Street (near 53),WellingtonRd at Devon,-41.25209729,174.94659,5,,0,,Pacific/Auckland
8842,8842, Marine Drive near Mahina Bay,Marine Dr near Mahina Bay,-41.27021788,174.9079705,5,,0,,Pacific/Auckland
8207,8207, Naenae College - Daysh Street,DayshSt at Naenae Coll,-41.19818174,174.9390286,5,,0,,Pacific/Auckland
7925,7925, Manchester Street at Caprera Street (Opposite),Manchester at Caprera,-41.32143101,174.7868793,2,,0,,Pacific/Auckland
6093,6093, Taiaroa Street at Raukawa Street (near 1),TaiaroaSt at Raukawa,-41.33167917,174.8169143,3,,0,,Pacific/Auckland
5016,5016, Wellington Station - Stop D,Wellington Stn-D,-41.27841016,174.7788993,1,,0,,Pacific/Auckland
7720,7720, Brooklyn Library,Brooklyn Library,-41.30518913,174.7654127,2,,0,,Pacific/Auckland
7913,7913, Taranaki Street (near 274),TaranakiSt at 274,-41.29976519,174.7747802,1,,0,,Pacific/Auckland
9358,9358, Hill Road (near 133),HillRd at 133,-41.18467269,174.9174072,5,,0,,Pacific/Auckland
8359,8359, Belmont - Hill Road,Belmont-Hill Road,-41.18383386,174.9136867,5,,0,,Pacific/Auckland
8324,8324, The Glen - 12 Tawhai Street,TheGlen at 12TawhaiSt,-41.17407033,174.9901729,6,,0,,Pacific/Auckland
8160,8160, Waterloo Road at Queensgate,Waterloo at Queensgate,-41.20907067,174.9072658,4,,0,,Pacific/Auckland
1512,1512, Belvedere Avenue at Kapanui Road (near 78),BelvedereAve at 78,-40.87007186,175.0567444,10,,0,,Pacific/Auckland
3242,3242, Chorley Grove (near 5),ChorleyGr at 5,-41.21266887,174.807056,3,,0,,Pacific/Auckland
2862,2862, Titahi Bay - Gloaming Hill at Onepoto Road,Gloaming at OnepotoRd,-41.11351825,174.8475834,6,,0,,Pacific/Auckland
8140,8140, Waterloo Station - Stop D,Waterloo Stn-D,-41.21397035,174.9213641,4,,0,,Pacific/Auckland
6065,6065, Worser Bay Lifesaving Club (Opposite),WorserBayLifesaving,-41.3126582,174.8292878,3,,0,,Pacific/Auckland
5018,5018, Thorndon Quay - Capital Gateway (opposite),ThorndonQy at 75,-41.27593123,174.7819363,1,,0,,Pacific/Auckland
7337,7337, Queens Drive (near 304),QueensDrv at 304,-41.33541677,174.7910858,3,,0,,Pacific/Auckland
3460,3460, Paparangi Shops (Opposite),Paparangi Shops,-41.21384667,174.8180624,3,,0,,Pacific/Auckland
3950,3950, Main Road Tawa (near 330),MainRdTawa at 330,-41.15719542,174.8291287,4,,0,,Pacific/Auckland
7245,7245, Miramar North Road (near 103),MiramarNthRd at 103,-41.30412503,174.8221213,3,,0,,Pacific/Auckland
1931,1931, Carterton - High Street South (Royal Oak),HighStSth at RoyalOak,-41.03632479,175.5163242,13,,0,,Pacific/Auckland
6023,6023, Crawford Road at Wellington Road,Crawford at Wellington,-41.31346353,174.7895288,2,,0,,Pacific/Auckland
6338,6338, Lyall Bay - Hungerford Road,Lyall Bay Terminus,-41.33782906,174.7923469,3,,0,,Pacific/Auckland
7096,7096, Ahuriri Street at Tukanae Street (near 4),AhuririSt at Tukanae,-41.3343386,174.8196172,3,,0,,Pacific/Auckland
2906,2906, Main Road at Dimock Street (near 80),MainRd at Dimock,-41.10953878,174.8409052,6,,0,,Pacific/Auckland
2702,2702, Warspite Avenue (near 488),WarspiteAve at 488,-41.12070439,174.8690897,6,,0,,Pacific/Auckland
6264,6264, Nevay Road (near 170),NevayRd at 170,-41.29987372,174.8289304,3,,0,,Pacific/Auckland
1921,1921, Main Street (near 165),MainSt at 165,-41.08474038,175.4556748,12,,0,,Pacific/Auckland
8285,8285, Naenae Road at Rata Street (near 248),NaenaeRd at Rata,-41.19844773,174.9552548,5,,0,,Pacific/Auckland
7762,7762, Todman Street at Mitchell Street (near 88),TodmanSt at Mitchell,-41.30581895,174.7595766,2,,0,,Pacific/Auckland
8465,8465, Fergusson Drive at Bathurst Street,Fergusson at Bathurst,-41.14151998,175.0231457,6,,0,,Pacific/Auckland
6282,6282, Wilberforce Street at Townsend Rd (play area),Wilberforce at Townsnd,-41.32084966,174.8238579,3,,0,,Pacific/Auckland
7566,7566, Palliser Road (near 45),PalliserRd at 45,-41.29397609,174.797356,2,,0,,Pacific/Auckland
9293,9293, Naenae - Kowhai Street (near 2),Naenae - Kowhai St,-41.19298846,174.9531844,5,,0,,Pacific/Auckland
4390,4390, Campbell Street (near 171),CampbellSt at 171,-41.29388411,174.7448049,3,,0,,Pacific/Auckland
8855,8855, Muritai Road at Kowhai Street (near 378),MuritaiRd at 323,-41.30218372,174.8921802,6,,0,,Pacific/Auckland
1482,1482, Matai Road at Tiromoana Road (near 65),MataiRd at Tiromoana,-40.93232252,174.9843232,9,,0,,Pacific/Auckland
6081,6081, Miramar Avenue - Miramar Shops,MiramarAve at Shops,-41.31585051,174.8153993,3,,0,,Pacific/Auckland
7246,7246, Miramar North Road (near 57),MiramarNthRd at 57,-41.30649798,174.8201567,3,,0,,Pacific/Auckland
6221,6221, Hamilton Road at Wellington Road (near 115),HamiltonRd at 115,-41.31169948,174.7936844,2,,0,,Pacific/Auckland
1538,1538, Queens Road (near 6),QueensRd at 6,-40.86851749,175.0224042,10,,0,,Pacific/Auckland
9702,9702, Hutt Park Road (Exide),HuttParkRd at 141,-41.23940933,174.9136369,4,,0,,Pacific/Auckland
9582,9582, Wakefield Street,WakefieldSt,-41.12431939,175.0735994,7,,0,,Pacific/Auckland
2122,2122, Warspite Avenue (near 183),WarspiteAve at 183,-41.1323261,174.8800226,6,,0,,Pacific/Auckland
9205,9205, Oxford Terrace at Lincoln Avenue (near 170),OxfordTce at 170,-41.20113457,174.9401891,5,,0,,Pacific/Auckland
2006,2006, Lyttelton Avenue - Ferry Place,Lyttelton at FerryPlc,-41.13536897,174.8422231,5,,0,,Pacific/Auckland
4349,4349, Montgomery Ave at Alanbrooke Place,MontgomeryAve at 64,-41.27941366,174.7308075,3,,0,,Pacific/Auckland
6958,6958, Melrose Road (near 32),MelroseRd at 32,-41.33686072,174.7792941,3,,0,,Pacific/Auckland
1264,1264, Gray Avenue at Callender Terrace (near 36),GrayAv at Callender,-40.89244143,174.9934577,9,,0,,Pacific/Auckland
2572,2572, Oak Avenue (Opposite 10),OakAve at 10,-41.10397963,174.87838,6,,0,,Pacific/Auckland
9047,9047, Hutt Road (near 85),HuttRd at 85,-41.22001191,174.8772834,4,,0,,Pacific/Auckland
8622,8622, Plateau Road (near 54),PlateauRd at 54,-41.09684805,175.1327448,8,,0,,Pacific/Auckland
1174,1174, Michael Road (near 58),MichaelRd at 58,-40.88359353,174.9998385,9,,0,,Pacific/Auckland
7911,7911, Taranaki Street at Vivian Street (Briscoes),TaranakiSt at Vivian,-41.29518976,174.7772055,1,,0,,Pacific/Auckland
7213,7213, Brougham Street at Elizabeth Street (near 46),BroughamSt at 46,-41.29683003,174.7852278,1,,0,,Pacific/Auckland
